,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125
R2,0.7512513088038903,0.7579623882646656,0.755800315451194,0.7537924962506228,0.7644818099402461,0.7635494613080002,0.7628514701776609,0.7530704156815397,0.744546936115475,0.7406051607854262,0.741615762327925,0.7427344371890519,0.7458312300989725,0.7496699531625388,0.7492143430554432,0.7566910674394731,0.7831998989920365,0.7993368210140839,0.800311246712193,0.799130717192171,0.7937622515420246,0.7933935230875782,0.7893406742045828,0.7901718607270904,0.7876443101141847,0.7855634540928758,0.7924530687721241,0.7906845241449971,0.7873964462755705,0.7866903658847164,0.7952500466685286,0.795353849813667,0.7975505003036631,0.800158917293575,0.8059248857590485,0.801585524442374,0.7988680525668774,0.800721610999401,0.8065389609127213,0.8081802449645845,0.8102681658141367,0.8164940523869637,0.8184034622220618,0.8163762672777445,0.8184150539311528,0.8261920541233504,0.8386655789508431,0.8485998798781925,0.8530348229793198,0.8525369249746211,0.855928243560446,0.8542992996320994,0.8439596087042216,0.8361992727352917,0.8393930869782316,0.8352720155869844,0.8406186668252402,0.8476624604350912,0.8524548373770149,0.855373802291737,0.850305033157517,0.8543527848089721,0.8661333361684274,0.8791273516852393,0.8885626697709815,0.8941649312386042,0.8920803000970359,0.8887926244748714,0.8840770051027529,0.8845546415461891,0.882392741402087,0.884950913102401,0.8971552495046046,0.9097686644164875,0.9148512062279799,0.9068774716053339,0.9060360904503612,0.9058775590145798,0.9148994978218054,0.9177766731746271,0.9170816529373911,0.9099010935886487,0.9090750165383634,0.912802891889546,0.9112810420062241,0.917224888397655,0.9249851847692337,0.9277826269461007,0.9291346728042469,0.9264579893254051,0.9264000659126719,0.9234749364491809,0.9129286148605235,0.9118108057094578,0.9295206095730362,0.9314795209763245,0.9332130438767194,0.9448887387087789,0.9401614566739434,0.9409502126102448,0.9433439243082327,0.9440574992083969,0.950073250151302,0.9533931698502894,0.9563926655737851,0.9633359325768742,0.9632874135782291,0.9606472475060968,0.9561630126446423,0.9517562760188699,0.9434214665379389,0.9421919819216464,0.9446426107699475,0.9468155365100179,0.94747084672705,0.9491745900327204,0.9466239772284852,0.9449342799118703,0.9482604939188944,0.958181065762692,0.9602670548869983,0.9641214208573773,0.9631051008490389,0.96461519366505,0.9669581754103335,0.968110110076107
MSE,1.0277195873820875e-08,9.985334713077301e-09,9.970072516575162e-09,1.0128850295352833e-08,9.944833748627052e-09,9.841418680533963e-09,9.982524709978463e-09,1.0706227764096624e-08,1.1109293949261669e-08,1.1320129909769726e-08,1.1233889772330487e-08,1.107739848295573e-08,1.1008855465318856e-08,1.1199621220597553e-08,1.1697559476860921e-08,1.1494423403580719e-08,1.0574601593577132e-08,1.0016733357855208e-08,9.934121652551963e-09,9.93621572209116e-09,1.0175623886149405e-08,1.0364634414991288e-08,1.0626458327779925e-08,1.0679491309772444e-08,1.0918118964448701e-08,1.1208953911433383e-08,1.102273026454583e-08,1.1153633037073185e-08,1.1281233367178848e-08,1.128223072949711e-08,1.0672051243724598e-08,1.0645802525213314e-08,1.0408286338584443e-08,1.0115479445078548e-08,9.97014670725757e-09,1.0320055434117316e-08,1.03420205947734e-08,1.0255907849554099e-08,9.893238073579371e-09,9.655567634815934e-09,9.456649168009785e-09,9.02434560373871e-09,8.939453830790578e-09,9.028551500086197e-09,8.95107911664842e-09,8.488288121796272e-09,7.690519899591436e-09,6.951687774395101e-09,6.516942081388299e-09,6.374887278333934e-09,6.0015438462384184e-09,5.844125826358151e-09,6.059800181051016e-09,6.164706121456587e-09,5.813414344121596e-09,5.866546349078416e-09,5.630393098418881e-09,5.308143850892657e-09,5.12884468310642e-09,5.049844454893718e-09,5.1989207603720304e-09,4.921861709865651e-09,4.338014401345448e-09,3.804040337493323e-09,3.398205384993361e-09,3.1365548653281404e-09,3.1050543416468794e-09,3.1419805647725364e-09,3.2238334049916473e-09,3.1349752871166446e-09,3.1808807829421586e-09,3.076291667131909e-09,2.6711782096794633e-09,2.2512569472648026e-09,2.0374345427024835e-09,2.225666128755502e-09,2.164537185712148e-09,2.0603622939065567e-09,1.8655320171038547e-09,1.8240150162397443e-09,1.8504976339719492e-09,1.9967549757146986e-09,1.992247963368956e-09,1.9202590328229563e-09,1.9235702572959273e-09,1.716529345826321e-09,1.5235596104803022e-09,1.4596587665232668e-09,1.4206485194814122e-09,1.45901504262879e-09,1.4311723938159749e-09,1.4503396890555854e-09,1.615019274312708e-09,1.6239668306171905e-09,1.291547498711291e-09,1.2835952476733268e-09,1.2376569498198594e-09,1.0117511250862184e-09,1.1048236780139617e-09,1.0683400165638758e-09,1.0244581287365128e-09,1.015060431509458e-09,8.969165421262914e-10,8.394399185934855e-10,7.907412271563796e-10,6.636810851598246e-10,6.629633214269785e-10,7.093677348236934e-10,7.819687391396147e-10,8.629851203199429e-10,1.0108597061563025e-09,1.0260014979548317e-09,9.94489421732589e-10,9.490926192262986e-10,9.345270455925838e-10,8.82880078215648e-10,9.093778626762631e-10,9.355776686346573e-10,8.964515802891838e-10,7.314391825611146e-10,6.993374690582899e-10,6.56218554844647e-10,6.888166132265672e-10,6.595969882337807e-10,6.048761660858813e-10,5.828200036867118e-10
MAE,4.332393693929018e-05,4.1143197220423636e-05,4.122680029867625e-05,4.3095214643478284e-05,4.2574448652373414e-05,4.383147873271941e-05,4.4491970392308634e-05,4.661478222718094e-05,4.596965689656333e-05,4.640296993223614e-05,4.761391267267709e-05,4.733233770566939e-05,4.7192109094428584e-05,4.911574931185609e-05,5.157183219759092e-05,5.149809759710796e-05,4.8989810442310173e-05,4.6866989238667796e-05,4.627284050499532e-05,4.67132950235477e-05,5.0518330413361324e-05,5.1052256960063726e-05,5.19725826673956e-05,5.0565993625308207e-05,5.139867698280835e-05,5.2589235011647046e-05,5.1493566244296484e-05,4.971550489776401e-05,4.983542968631786e-05,5.0532844157854096e-05,5.012698982156196e-05,5.093294681471255e-05,5.14697996671172e-05,5.0804091657092706e-05,4.845687577146826e-05,4.8885252287889504e-05,4.883677329037203e-05,4.898869823940359e-05,4.831246670283255e-05,4.9462733440970137e-05,4.7907552980972936e-05,4.7505466001168765e-05,4.880145846477581e-05,4.929819460608868e-05,4.866385960043918e-05,4.849739784969781e-05,4.545271990640893e-05,4.3909814259823924e-05,4.435273217427802e-05,4.32033648796424e-05,4.404712757430763e-05,4.381713077029118e-05,4.4346803602293526e-05,4.5868172842173315e-05,4.4788401644110276e-05,4.506785324701697e-05,4.393540100698484e-05,4.2929200726192004e-05,4.191780993985919e-05,4.2356754731114315e-05,4.284640110865771e-05,4.336318589482672e-05,4.290724183997057e-05,4.158851550637748e-05,4.0274609390285704e-05,3.964022516841551e-05,4.05670108089266e-05,4.1267986284655546e-05,4.166420188569249e-05,3.9524428907142465e-05,4.0242324733796804e-05,3.829529976853776e-05,3.579573510916617e-05,3.2831057874154584e-05,3.214889775702384e-05,3.300480716900016e-05,3.272415457613795e-05,3.3476023501034726e-05,3.2441116315254144e-05,3.174028341612559e-05,3.3625818408382416e-05,3.374407197041166e-05,3.3488180423059964e-05,3.356235823388581e-05,3.3280999996000373e-05,3.0484821672947623e-05,3.0425220966820258e-05,2.9316528370170575e-05,2.866260444032535e-05,2.9356443693295054e-05,2.7462734616198668e-05,2.6429633328272574e-05,2.8607360407281014e-05,2.9164334660554196e-05,2.5961188387170526e-05,2.5853941909794726e-05,2.5136128802639423e-05,2.268526662795844e-05,2.353412552497592e-05,2.337989629803853e-05,2.421211465615982e-05,2.4496788991553258e-05,2.2451772252694246e-05,2.1366482705393535e-05,2.020447889428921e-05,1.9279917328210642e-05,1.929018881689946e-05,2.0301957498046756e-05,2.166201250852118e-05,2.223334828645011e-05,2.4131086009389636e-05,2.3712854727119183e-05,2.4454312274853426e-05,2.3783261879593896e-05,2.3648581315807277e-05,2.3086623671294983e-05,2.2098760437934045e-05,2.1811378499903303e-05,2.09503805517073e-05,1.9823452103643588e-05,1.991967608616805e-05,1.938171921946132e-05,1.8946546346775697e-05,1.903896811213391e-05,1.8394691784363128e-05,1.792148349421922e-05
RMSE,0.00010137650553171023,9.99266466618254e-05,9.985025045824953e-05,0.0001006421894403775,9.972378727579018e-05,9.920392472344007e-05,9.991258534328127e-05,0.00010347090298289962,0.00010540063543101469,0.0001063960991285382,0.00010599004562849517,0.00010524922081875823,0.00010492309309832062,0.00010582826286298738,0.00010815525635335954,0.0001072120487798863,0.00010283288186945425,0.00010008363181787124,9.967006397385307e-05,9.968056842780924e-05,0.00010087429745058651,0.00010180684856624965,0.00010308471432651849,0.0001033416242845662,0.00010448980316015866,0.00010587234724626343,0.00010498919117959634,0.00010561076193775512,0.00010621315063201377,0.00010621784562632171,0.00010330562058147949,0.00010317849836673004,0.00010202100929996941,0.00010057573984355546,9.985062196730459e-05,0.00010158767363276569,0.00010169572554819303,0.00010127145624288267,9.94647579476237e-05,9.826274795066508e-05,9.724530409233026e-05,9.499655574671489e-05,9.454868497652719e-05,9.501869026715847e-05,9.461014277892419e-05,9.213190610096088e-05,8.769560935184518e-05,8.33767819863246e-05,8.072757943471549e-05,7.984289121978196e-05,7.74696317677993e-05,7.64468823848177e-05,7.784471838892485e-05,7.851564252718427e-05,7.624574967905814e-05,7.659338319384002e-05,7.5035945375659e-05,7.285700962085019e-05,7.161595271380826e-05,7.106225759778335e-05,7.210354194054569e-05,7.015598128360583e-05,6.58636045274281e-05,6.167690278778047e-05,5.829412822054517e-05,5.6004953935595204e-05,5.572301447020683e-05,5.605337246564685e-05,5.677881123263895e-05,5.5990850030309816e-05,5.639929771674607e-05,5.5464327879565156e-05,5.168344231646595e-05,4.7447412440140534e-05,4.5137950138464236e-05,4.7176966082565146e-05,4.6524586894588846e-05,4.539121384041802e-05,4.319180497622037e-05,4.270848880772702e-05,4.301741082366475e-05,4.468506434721448e-05,4.463460499846455e-05,4.382076029489854e-05,4.385852548018375e-05,4.1431019126088615e-05,3.903280172470716e-05,3.8205480844026384e-05,3.76914913406383e-05,3.819705541830142e-05,3.783083918995156e-05,3.808332560393834e-05,4.018730240153858e-05,4.0298471814911175e-05,3.5938106498691485e-05,3.5827297521210374e-05,3.518034891555027e-05,3.180803554270867e-05,3.323888803816941e-05,3.2685471031696574e-05,3.2007157461051e-05,3.186001304942385e-05,2.9948564942686174e-05,2.897308955899397e-05,2.812012139298797e-05,2.5762008562218603e-05,2.57480741304467e-05,2.6633958301831393e-05,2.7963703959590452e-05,2.9376608386945265e-05,3.17940199747736e-05,3.20312581388061e-05,3.15355263430403e-05,3.08073468384783e-05,3.0570035093087216e-05,2.9713298003009495e-05,3.015589266919922e-05,3.0587214136541714e-05,2.9940801263312642e-05,2.7045132326559516e-05,2.6444989488715813e-05,2.5616763160958626e-05,2.624531602451316e-05,2.568262035372911e-05,2.4594230341400832e-05,2.4141665304752938e-05
MAPD,4.88450035043184,4.508639830761094,5.155982211932805,5.041311533879578,5.054792637148396,5.620929707310538,5.23399393194473,5.381683234299202,4.895859483758954,4.6334212356525715,4.598171349550935,5.419896639455374,5.164859022034009,6.408866756967269,6.383015776969563,6.235602018010054,6.031938839428739,5.301640042907246,5.496620334004287,5.408593321147877,5.762677487988514,5.255814168503551,6.475181196504247,5.9816043942930985,5.767888839558891,5.6350927358442675,5.538013075032793,4.4914046564980135,5.025642103183361,5.0325289380918115,5.569185085299166,4.719681227417307,5.164823841113111,4.876875330441961,4.61892322427901,4.723275250113866,4.4718698488863655,5.160343195977912,5.3211874442890865,5.893352404675802,5.229781292596417,5.20522221908812,5.167508077887561,5.137928695679449,5.2118920279452166,5.665352172073787,5.356578091202086,4.716986063937027,4.574769101115379,4.299104226427221,5.877326052547788,5.378605248498522,5.482422185589621,5.99432001322636,4.959199826507505,4.2728064372870005,4.75162670084193,4.650770489261927,4.190972230585882,4.315126373646069,5.437778694066045,5.443902853681837,6.401175078742733,6.769393752313254,6.198507336396709,6.749037139396402,6.002745472869214,6.301312276485994,6.922452743107112,5.921868084156913,5.811544523609029,5.914787424336283,5.857313940937696,4.390400855571638,5.580383111172918,5.137317548289064,5.238683268648578,6.432610725361161,6.674930669512941,6.487580666226071,6.622875687568641,6.659620366302161,6.651963124707278,6.508767893761126,6.219646353906261,5.865995317696977,6.482770958870873,5.716587793987832,5.882939267176781,6.50279563080272,5.376016826657364,4.767162247871288,6.137787991455223,6.034870649727471,5.9403972326971495,5.756883529899352,5.749187479433386,4.394022234802786,5.90186326615159,5.7514943114490205,7.1075733519854705,6.951992323593662,6.1977498718740875,5.379888256411992,4.828832585167578,5.2422539490903715,4.882843748794935,5.974176859430116,7.106641657020293,6.199889055169018,7.153097518258724,6.376588343609228,7.686799630255776,6.371620894712818,7.216845271105571,6.702333060970844,5.87917863694591,5.438820847681482,5.233568420890903,5.218144224868035,5.400493379734192,5.266123816718946,4.11616875864019,4.673828614234112,5.381351795081328,5.173301380664515
Bias,-9.198942845405698e-06,-5.573521681376198e-06,-7.611290254507982e-06,-6.869945570653799e-06,-5.581076851332553e-06,-6.1204602484302604e-06,-7.220436097190037e-06,-7.786003779383656e-06,-8.745936470328351e-06,-7.722835014275826e-06,-5.8614074922647825e-06,-5.9885232970750035e-06,-6.064423383953695e-06,-6.941133547922914e-06,-7.129376992074727e-06,-5.558483188046635e-06,-4.441811180438202e-06,-5.979563618250726e-06,-9.559862015613913e-06,-9.228368091302568e-06,-9.722727748259066e-06,-7.242906769035007e-06,-7.853864806379619e-06,-1.0094114843771681e-05,-1.1357894004081346e-05,-1.141339359938514e-05,-1.1135845095525471e-05,-1.3714595660754915e-05,-1.645333134762829e-05,-1.5612804256932464e-05,-1.402750427807094e-05,-1.2985854149597954e-05,-1.39167972339768e-05,-1.524449487068844e-05,-1.2784486544932729e-05,-1.3482450653398456e-05,-1.5337809491032455e-05,-1.4664070263391951e-05,-1.5271598421097255e-05,-1.70443253323723e-05,-1.4656346413367789e-05,-1.8421588177279887e-05,-1.7447284747236553e-05,-1.7918190092126935e-05,-1.909855786628711e-05,-1.777038000017034e-05,-1.4545870845938905e-05,-1.4966828645933365e-05,-1.548442993606639e-05,-1.5900625735760485e-05,-1.7023812983063793e-05,-1.7595986564603154e-05,-1.7264322686788656e-05,-1.6912388321330478e-05,-1.7446760035395184e-05,-1.771186204611798e-05,-1.533951675795045e-05,-1.3946428708756823e-05,-1.4025251583909583e-05,-1.2399005353027325e-05,-1.2009808485787204e-05,-1.3015018999927267e-05,-1.051345869394601e-05,-1.0718370849577067e-05,-1.0114771175442152e-05,-1.0061677061026482e-05,-9.607712796072036e-06,-9.011161637888701e-06,-8.166942242969481e-06,-9.154885390780136e-06,-8.213757227845906e-06,-8.412258627721749e-06,-7.698716744662312e-06,-7.049044777118829e-06,-3.567688255699155e-06,-4.434694627178782e-06,-3.823290235859026e-06,-3.6701280012984945e-06,-2.5238228839432156e-06,-2.95543502454802e-06,-1.6701220109881555e-06,-3.481892094783728e-06,-5.800622246176426e-06,-6.918377089669779e-06,-5.30011620486991e-06,-2.5304651144263634e-06,-2.717692111849444e-06,-4.551832688131082e-06,-5.122266250477492e-06,-7.144125285424867e-06,-7.319757574098485e-06,-7.228840055556152e-06,-5.628293549541128e-06,-6.154998070702585e-06,-5.956247978470944e-06,-4.886749046481951e-06,-4.289665079682156e-06,-2.7025964452252556e-06,-1.4509406942200996e-06,-3.353342799011292e-06,-2.3616677340428012e-06,-1.8499080006424892e-06,-7.331990079067503e-07,-4.5986036230043044e-07,-1.3787759806763418e-06,-1.5046925600256264e-06,1.4199514137691627e-06,5.546594112351699e-07,-3.2151621823506416e-07,4.852768595997558e-07,2.104345993465646e-06,2.8826467556966232e-06,4.176732707229554e-06,3.5782399943800268e-06,4.183789380788159e-06,5.26480093918982e-06,4.5161999843294585e-06,2.2146836807359165e-06,-1.3211618507811242e-07,1.0645032543539915e-06,1.6441744495614745e-06,3.9530282336454835e-06,1.0057288873744451e-06,-1.1155802839864958e-06,-2.7922705103153558e-06,-2.5225545606456086e-06
