,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125
R2,0.6954580589608177,0.7002511721061617,0.7271253271597995,0.7276443758264705,0.6342413607775363,0.6091303774809056,0.5954305430948277,0.5921623777647006,0.622013408335417,0.6177854417403603,0.5756400677802144,0.5678234408403884,0.5841851328858726,0.6654194035414123,0.6804961733276298,0.7246289941675957,0.7378881083955429,0.7409136203447699,0.7165822085576068,0.7117062088580626,0.7113050646535238,0.7305807699140037,0.68992496152615,0.7264211408514021,0.7648873269777825,0.7628742333191049,0.7507047462428884,0.7609574065178489,0.780278477551989,0.8207840982996422,0.7920294365606656,0.8056689377081343,0.8143802838320544,0.7981798991288718,0.7969822227361946,0.8086591270098515,0.8202468361561586,0.8259854201819428,0.8335776664479431,0.8428094677784175,0.8474399060437432,0.8377896024223391,0.8418992071713811,0.8321521333622837,0.8279795632307572,0.8385263210826912,0.8168513001884431,0.8147195547651074,0.7803354501557123,0.7746284188948035,0.802741728630255,0.8052400223451132,0.8125191652829973,0.8058941037446622,0.7890279292734239,0.8011011494064144,0.7983810415744839,0.7782728099229568,0.7752704042743906,0.775581714381032,0.7776167446073099,0.7679855638115455,0.756624937116022,0.7539716170314359,0.7575781692350753,0.7449141331070661,0.7284994416513326,0.7143230483470486,0.7236965051733943,0.7366714874048412,0.7377814329932432,0.7354410645413074,0.7328899324213519,0.7388309610675386,0.7449708263017647,0.7661313640544927,0.7522911757950796,0.7416796612893496,0.7364687124254883,0.7379324747129301,0.7630472225950329,0.7604506280069914,0.7445668249606083,0.7356611512593176,0.7228934996467065,0.7124409412373449,0.7027017874940111,0.6963844784496163,0.6851572419910339,0.6808510256710618,0.6910339053502594,0.6917607817028126,0.6995581417750809,0.6858736376876586,0.6915476345853563,0.7019154538999215,0.7050031827051073,0.7038835393081886,0.6997801599770236,0.6881677025047446,0.6778939727239983,0.6786201836660223,0.6772952073651586,0.6782400296866027,0.6757982644678806,0.6768942890831194,0.6720526982042226,0.665058022849109,0.6619245603515707,0.6644688302839266,0.6525932666964002,0.6503203562792714,0.6465130350949304,0.6368841866039383,0.6305353186644589,0.6300953679790439,0.633320803383963,0.635593528717062,0.6317168854228353,0.6355946284311411,0.6270691846347761,0.6254954021375738,0.6192503431416911,0.6188579197772095,0.6054852864733703,0.6124818220244086
MSE,5.169635421569026e-07,5.014723852544714e-07,4.929627652827089e-07,5.545016765226135e-07,9.023057684825432e-07,1.097967931096535e-06,1.1377426147075384e-06,1.136731511120838e-06,1.0174274293483563e-06,8.954278803264736e-07,9.927580331333712e-07,8.844882299069828e-07,6.754018820979832e-07,3.3695968557431554e-07,2.6876385229237664e-07,2.0906608936540446e-07,1.9413086832932588e-07,1.7772265508494716e-07,1.8307156224369314e-07,1.8561657654817229e-07,1.731302625602934e-07,1.4124916910636076e-07,1.2743187739815173e-07,1.006289517080402e-07,7.642727855342772e-08,7.347449082129503e-08,7.23791210567709e-08,6.239778264738594e-08,5.189394310337959e-08,3.7202070100449075e-08,4.0698600384012343e-08,3.6502927140936435e-08,3.298736096278591e-08,3.509909252484588e-08,3.377185342215133e-08,2.8032801320702714e-08,2.299447603201332e-08,2.0252781386115326e-08,1.8397678850041933e-08,1.6651752696957125e-08,1.5859938455914598e-08,1.613739222749386e-08,1.4958148779838404e-08,1.5288279701437173e-08,1.4634896545995797e-08,1.2379162097726425e-08,1.2352705250203127e-08,1.098290116661756e-08,1.3506940872925789e-08,1.3355422698164984e-08,1.0680693447302857e-08,9.919494038049457e-09,8.669188747191055e-09,8.788511203742345e-09,9.353788613119835e-09,8.241489233168223e-09,8.225103600881827e-09,9.856671972496613e-09,9.980836516878327e-09,9.69117506073496e-09,9.322978309497736e-09,9.677915365370206e-09,9.997344569637241e-09,1.0047701328975618e-08,9.715261882163715e-09,1.010842745009747e-08,1.0880605889210574e-08,1.1158923136369085e-08,1.0578327339571343e-08,9.862508478140976e-09,9.646120002661264e-09,9.893619439392154e-09,9.700468446234213e-09,9.067458733326399e-09,8.688515899677969e-09,7.855377681592369e-09,8.456105792502819e-09,8.794063368327977e-09,9.190199693296491e-09,9.157944414776606e-09,7.697275780207915e-09,7.756883547099486e-09,8.150174178096894e-09,8.088004685536083e-09,8.084726315147708e-09,8.126434164952856e-09,8.113305971712242e-09,8.16688088331083e-09,8.26847136456516e-09,8.320524668063044e-09,7.94696007677224e-09,7.842944179060148e-09,7.56573147209311e-09,8.136552073006448e-09,7.988693993409645e-09,7.703655972639996e-09,7.545200121189313e-09,7.1972893383920895e-09,7.119099333677727e-09,7.1907560726571955e-09,7.345803364622963e-09,7.2497752109490795e-09,7.3254251062885845e-09,7.1623343161652885e-09,7.361520187511143e-09,7.2810113081087244e-09,7.261651378976128e-09,7.4094489245374315e-09,7.592382659913807e-09,7.625111041581002e-09,8.20655997739711e-09,8.31489637845884e-09,8.326918938042862e-09,8.525578340767794e-09,8.528888726151336e-09,8.535397621070268e-09,8.341809932258022e-09,8.226986272344861e-09,8.561188033429523e-09,8.11519148278612e-09,8.318034976493732e-09,8.356833051699652e-09,8.541206118954107e-09,8.485770070556237e-09,8.87821040009391e-09,8.691494123236273e-09
MAE,0.0002798979178450491,0.0002653137917745022,0.0002803211426854716,0.00028850847697024947,0.00033528267778440267,0.0003515500825441207,0.00035448711948684637,0.0003764865763700028,0.00038492390910407887,0.0003855083062261265,0.00041229018978082175,0.00040893761126255083,0.00038053739175486175,0.0003520229877129226,0.0003421681143967614,0.0003133134653944855,0.000289800584685891,0.0002652481425380363,0.00026888186609916613,0.0002667512209289069,0.00025124409161566023,0.00023357530007189135,0.00021118606038289216,0.0001938183102082968,0.00017025270000953568,0.0001624216037926247,0.00016552583950248548,0.00015326517663160358,0.00014180667529033395,0.00012590515175854266,0.00012714822704825218,0.00012007181826880101,0.00011546673736421176,0.00011586257676519387,0.00011491041196811255,0.00010600418736761156,9.683277908475064e-05,9.362132944913067e-05,8.652738135125963e-05,8.04063338859729e-05,7.691944532139907e-05,7.723185257320913e-05,7.791724424108513e-05,7.841321649299272e-05,7.728000055319644e-05,6.885632518732186e-05,6.340469461315645e-05,6.0009954980978865e-05,6.32480907482998e-05,6.42952614560278e-05,6.0724021057282535e-05,5.996424322767676e-05,5.805159425852684e-05,5.9078098723432606e-05,6.145130147081872e-05,6.0257043098739146e-05,6.098954148812358e-05,6.297707273939315e-05,6.192316207258048e-05,5.924589275943026e-05,5.72742916044679e-05,5.921970138241206e-05,6.0140412046459714e-05,6.0749275698741096e-05,6.180618704914126e-05,6.129183626560896e-05,6.016024195003123e-05,6.24563266459502e-05,6.135814129751803e-05,5.978020173701426e-05,5.8089978456871534e-05,5.5356196989280516e-05,5.362991282512239e-05,4.9964036964103454e-05,4.745974937924367e-05,4.596957479758634e-05,4.933502602372454e-05,4.921019458370774e-05,4.96756256066528e-05,5.043958645125827e-05,4.7783956365703854e-05,4.741386508256166e-05,5.043007199281603e-05,4.9541317687962734e-05,4.6707295446062375e-05,4.869965623642979e-05,4.803917486608983e-05,4.8235625889164316e-05,4.9365463576455285e-05,5.28602779737113e-05,5.052244195147901e-05,4.93788987289666e-05,4.7792785389563876e-05,5.041420542344352e-05,4.872504653121192e-05,4.717974840916106e-05,4.5643087372718466e-05,4.498834243310789e-05,4.3732662482484487e-05,4.3582163887156305e-05,4.357026685628836e-05,4.278546058124744e-05,4.4040936076838444e-05,4.307100256440783e-05,4.326599170590187e-05,4.2181307120385785e-05,4.119194426453042e-05,4.242448599161545e-05,4.2435557847103806e-05,4.1019586330457956e-05,4.465640645249062e-05,4.633915799241133e-05,4.644498736614402e-05,4.8676017651609584e-05,4.862220974862312e-05,4.85650620801353e-05,4.7945401084777474e-05,4.8216326237375216e-05,4.89329191519181e-05,4.6556969682643195e-05,4.7769463189436136e-05,4.730899312457801e-05,4.850360261436462e-05,4.6685752517246e-05,4.8584032159310745e-05,4.78019207620214e-05
RMSE,0.0007190017678399007,0.000708147149436098,0.0007021130715794351,0.0007446486933599047,0.0009498977673847556,0.0010478396495153899,0.0010666501838501403,0.0010661761163714173,0.0010086760775136665,0.0009462705111787398,0.0009963724369598805,0.0009404723440415368,0.0008218283775205035,0.0005804822870461385,0.0005184243939981766,0.00045723745402734067,0.00044060284648345826,0.00042157164881541446,0.0004278686273188222,0.0004308324228144538,0.00041608924831133695,0.0003758313040532424,0.0003569760179594026,0.0003172206672145436,0.00027645483998915216,0.00027106178414024916,0.00026903368015319365,0.0002497954816392521,0.0002278024211973604,0.00019287838163062514,0.00020173894116905727,0.00019105739226980053,0.00018162423010927234,0.00018734751806428042,0.0001837711985653664,0.00016742998931106314,0.0001516392958042648,0.0001423122671666618,0.00013563804352040003,0.00012904167038967345,0.00012593624758549304,0.0001270330359689709,0.00012230351090560893,0.00012364578319310843,0.0001209747764866536,0.00011126168297184087,0.00011114272468408864,0.00010479933762489894,0.0001162193653094259,0.0001155656640104014,0.00010334744044872546,9.959665676140669e-05,9.3108478385113e-05,9.374705970718412e-05,9.671498649702556e-05,9.07826483044432e-05,9.069235690443724e-05,9.928077342817496e-05,9.990413663546833e-05,9.844376598208218e-05,9.655557109508356e-05,9.837639638333072e-05,9.998672196665537e-05,0.00010023822289414162,9.856602803280507e-05,0.00010054067559996536,0.0001043101427916316,0.00010563580423497084,0.0001028509958122494,9.931016301537812e-05,9.821466286996694e-05,9.94666750192855e-05,9.849095616468657e-05,9.522320480495497e-05,9.321220896254937e-05,8.863056855054225e-05,9.195708668994912e-05,9.377666750491818e-05,9.586552922347267e-05,9.569714946003672e-05,8.773411981782181e-05,8.807317155127028e-05,9.027831510444185e-05,8.99333346737242e-05,8.991510615657254e-05,9.0146736851385e-05,9.007389173180118e-05,9.037079662872752e-05,9.093113528690357e-05,9.121690998966719e-05,8.914572382774308e-05,8.856039848069873e-05,8.698121332847174e-05,9.02028384975021e-05,8.937949425572761e-05,8.777047323923915e-05,8.686311139482233e-05,8.48368395120427e-05,8.437475531032802e-05,8.479832588357624e-05,8.570766222819849e-05,8.514561181264175e-05,8.55886973045424e-05,8.463057553960795e-05,8.579930178918207e-05,8.532884218193005e-05,8.521532361597958e-05,8.607815590808989e-05,8.713427947664344e-05,8.732188180279329e-05,9.059006555576119e-05,9.118605364011999e-05,9.125195306426521e-05,9.23340584008295e-05,9.23519827949099e-05,9.238721567982373e-05,9.133350936134023e-05,9.070273574895556e-05,9.252668822253136e-05,9.008435759212651e-05,9.120326187419906e-05,9.141571556192978e-05,9.241864594849952e-05,9.211823961928623e-05,9.42242559009829e-05,9.32281830952222e-05
MAPD,8.946963053458838,7.476355243981122,6.270532476329841,6.398947276731125,8.108092857368367,8.450230815344561,7.3626104967277675,10.20551287404666,11.851717319888902,14.177772987458404,13.035865194763183,16.212734199090875,13.206211257865963,14.935485463336118,17.10629772484973,16.3623317982308,16.529043813734596,13.71058260698682,15.710561200809162,13.389878262610921,12.816229100756866,16.20697996242854,15.403591006654393,13.760177862636025,12.833303131888407,13.79789902329048,13.55216749068185,14.197443417946007,11.623087682128347,10.176690738528839,10.69182206018514,11.57272700313918,12.293682570310576,11.259704223670326,10.55105285461187,8.697204707347527,10.310440087776692,8.730526434291146,8.489311606518099,7.640674005374615,7.767800219875209,6.862802205641745,8.782254642126647,7.966054740986821,8.84043412792344,8.382783819300458,7.874309666645588,6.442317346451149,5.669541319221534,6.107886707311644,5.706784913112547,5.918756752665311,6.519966488038636,6.340422898286876,6.326528173499149,6.618415885126258,7.043929998473665,6.143587961596054,5.016103942663948,5.337111555632653,5.719771638828504,6.716250736337412,7.301803283269713,6.672736667630194,7.441710165960541,7.4708720703737015,6.567099687668526,8.566851874343856,8.373595288991792,7.674287234570684,7.37971914596427,6.692810667545015,6.092419160898695,5.4850376791098885,4.081678564421988,4.126289338032034,4.754466247487114,4.57827045151693,4.57959986399964,5.556539710698829,5.411657499691856,4.964600706301814,5.554395230045564,5.061049876313175,4.949632732944513,6.028037324751432,5.3367755260700065,5.8179370028109885,5.974763513342407,7.176915102888401,6.060146723511191,6.066271792825452,5.832241491162712,6.296827837621905,5.377982142944526,6.084894944630466,5.698745726634257,5.876819338559758,5.564688983800265,5.631265099675551,5.3021521931540025,5.493105637846029,5.54756752941746,5.522128342549969,5.0795569440183845,5.620334093345846,4.930362557298638,4.56689626630302,4.265527782496021,4.519696525243618,5.079092146103755,5.611572080269428,5.294949337219881,6.03926138214887,6.086038075770164,5.9967159204084295,5.17307899273056,6.08235151210359,5.552143423288043,4.899410024203739,6.038247879216344,5.328335630672712,6.239040586543589,4.377087456247349,4.880939983590688,4.585320685596586
Bias,-0.00012123022685637669,-0.00010812914913710506,-0.00011545146987267772,-0.00012612604412983786,-0.00017952362745127443,-0.00018586880853742327,-0.0001885244149461193,-0.0002090007542587523,-0.00021016536897306513,-0.00022163901924714593,-0.00021391955498094995,-0.00016553663624808304,-0.00010888195978255213,-2.4506805439829973e-05,-4.094206493418057e-05,-7.132606147365901e-05,-7.694628899669107e-05,-6.878973636562953e-05,-6.195283973562785e-05,-7.601642452430563e-05,-6.762245420429012e-05,-4.6287831539692185e-05,-2.8492186822990757e-05,-3.017932333676833e-05,-3.703218722112594e-05,-3.883880720751769e-05,-5.2097513707984835e-05,-4.9866651866888464e-05,-4.350988074364414e-05,-3.005469854799441e-05,-2.9706037438186604e-05,-3.058127891769138e-05,-2.798059103680901e-05,-2.6823925347989687e-05,-2.171097759058127e-05,-1.6609742928900517e-05,-1.7692816911734824e-05,-1.535384308257419e-05,-9.224545215427208e-06,-9.027832813344063e-06,-1.1373205968191144e-05,-1.4639134579081637e-05,-1.692280001705486e-05,-1.8885491799818998e-05,-1.5517780707512514e-05,-7.820436720575957e-06,-9.788227243553846e-06,-8.83688205364793e-06,-1.3947030991842258e-05,-1.2709577924339269e-05,-8.077171288356097e-06,-7.442088956551273e-06,-9.39500157234501e-06,-9.691730022169523e-06,-6.19792539233798e-06,-3.610588778477362e-06,-3.9760649384842805e-06,-5.785254270860635e-06,-7.23469853749682e-06,-6.409977747990353e-06,-8.457707839149757e-06,-1.125902398695176e-05,-1.169709752662533e-05,-1.4236027211945024e-05,-1.1977892443806181e-05,-1.3462996900558122e-05,-1.6191027210368647e-05,-1.3459442720456255e-05,-1.2133990084810311e-05,-8.684141912441615e-06,-7.468325781223656e-06,-7.814604131843583e-06,-1.0239393474084722e-05,-1.2112833865294666e-05,-1.4687640544831008e-05,-1.3695551222718607e-05,-1.4880852605480463e-05,-1.5550810062008752e-05,-1.5624207008308842e-05,-1.52475841892106e-05,-1.1371523080180734e-05,-1.0616321446815192e-05,-1.0152324879675991e-05,-1.1318172184849497e-05,-1.3504597484593554e-05,-1.3267407445272749e-05,-1.3154123539530158e-05,-1.3621921154144392e-05,-1.4039921229379451e-05,-1.3938130014059253e-05,-1.2879213250013646e-05,-1.2178573523889414e-05,-1.5006900585880857e-05,-1.660306611602696e-05,-1.85605920034702e-05,-1.9406261711481137e-05,-1.8085113078664854e-05,-1.7043880660839686e-05,-1.4910211187066296e-05,-1.7343619155409576e-05,-1.8851756564271968e-05,-2.0056687371777846e-05,-1.8308870419698542e-05,-1.8580226077166436e-05,-1.7860145130865162e-05,-1.8572214749732805e-05,-2.174420174060926e-05,-2.1457014904763738e-05,-2.282143481246731e-05,-2.094507877173624e-05,-2.1705464416345217e-05,-2.2387052696415768e-05,-2.227389682228932e-05,-2.2123400809204e-05,-2.1669250654639638e-05,-2.2306561603967418e-05,-2.102528300264717e-05,-2.099930523014706e-05,-2.0294465676738198e-05,-2.1904487631292915e-05,-2.1245070660346153e-05,-2.0792455841411056e-05,-2.1483596227666706e-05,-2.118095241980975e-05,-2.2008367942667304e-05,-2.1473987007072362e-05
