,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125
R2,0.7823472683729529,0.7883557069310182,0.7891202685684963,0.7842048742030381,0.7951904152124311,0.7978126623486775,0.7998037670889844,0.7915634686539369,0.7838103943662251,0.7803678430713654,0.7813627086248083,0.7832547966834491,0.7857474395289507,0.7888689764264482,0.7900091490942769,0.7976010585390793,0.8184259496463387,0.8317884675026672,0.8353438340240399,0.8346902836215464,0.8288889590146197,0.8260353058465637,0.8215997712063003,0.8203363068801796,0.8165315895758882,0.8129315471410837,0.8187282024991275,0.8169412181990467,0.8135767389120726,0.8142481035721543,0.8231406725867528,0.8234431502503918,0.8251153307917529,0.8263234385141899,0.8320868590986334,0.8275106654345133,0.8252013606478839,0.8276029034975673,0.834053181040684,0.8358608553012685,0.838684060512674,0.8471679498791977,0.8510616498970315,0.8487413282447115,0.8507639688010165,0.8573491650445098,0.868776791254219,0.8768886067406574,0.8788574401229471,0.8774709807430882,0.8788706374835565,0.8757215346451872,0.8626133738496526,0.8517006139342029,0.8501548739141536,0.8420992666035754,0.8469743097101881,0.8542262218230787,0.8593122486302427,0.8607188491977156,0.8550758050694445,0.8599040517900982,0.8726529144776163,0.8860701424172348,0.8950248379333606,0.9000062107079715,0.8986616913608599,0.8933682549674984,0.8847764686074708,0.8833370306956129,0.8795204748288067,0.8803359417815301,0.8935803939441052,0.9075335669234434,0.912497025701571,0.9009479125959686,0.8984726605808054,0.899419264779085,0.9100315504306254,0.9139549261809142,0.9139419305343031,0.9052321046891851,0.9018037630961249,0.9054606419098504,0.9039123521415852,0.9087290245426548,0.914349656116137,0.9175162997148938,0.9192654878901035,0.9165153764165115,0.9175133828300372,0.9134149536809327,0.9013705105618905,0.900291295626122,0.919983718864424,0.9241412794065507,0.9262833520827156,0.9371357119005257,0.9328506458261229,0.9355029603999302,0.9362482632645225,0.9377666627947264,0.9446339225870231,0.946147437401673,0.947730765926113,0.9559392856674753,0.9562508235317944,0.9548020192595268,0.9522109623775145,0.9472937821157761,0.9418479011878117,0.9446730310968784,0.9470944033065367,0.9495328139060133,0.9493914327706817,0.9505836062857586,0.9478142143924443,0.945092540333387,0.9477662022412369,0.9577081003701913,0.9601192568687824,0.9638146785976363,0.9623258033746998,0.963159510076447,0.9645375029476406,0.9651607404039272
MSE,8.992448340722424e-09,8.731449179548684e-09,8.609700780460185e-09,8.87770068084202e-09,8.648152698188398e-09,8.415333932992546e-09,8.427055581478727e-09,9.037268600716573e-09,9.40178145150857e-09,9.584865128093058e-09,9.505793594681248e-09,9.332663727601384e-09,9.279957849340542e-09,9.445879636958465e-09,9.794740648223681e-09,9.5617497685155e-09,8.856422267771692e-09,8.39680741258584e-09,8.191319524592635e-09,8.177223415814386e-09,8.442497112450385e-09,8.727124545957218e-09,8.999186671582399e-09,9.144230397331017e-09,9.432899736785225e-09,9.778378296052744e-09,9.627268958400872e-09,9.754512742458953e-09,9.89204684757705e-09,9.824665269492619e-09,9.218325935484971e-09,9.18458204660432e-09,8.991129719156293e-09,8.791093723118377e-09,8.62613764475004e-09,8.971621095220101e-09,8.987986002169282e-09,8.872455985452197e-09,8.486211979751756e-09,8.262217897561336e-09,8.040338889282727e-09,7.515883041166652e-09,7.331789034478845e-09,7.437201539971399e-09,7.3564662227574786e-09,6.966663013072764e-09,6.255172898535922e-09,5.652782618145669e-09,5.371878306918763e-09,5.296978148280097e-09,5.045841032099475e-09,4.984869579942179e-09,5.335384608474681e-09,5.581306923080105e-09,5.423874906717744e-09,5.62340378487875e-09,5.4058701438004274e-09,5.079432072102722e-09,4.890472942408546e-09,4.8632139833262506e-09,5.0332313877826495e-09,4.734267540215305e-09,4.126744292817572e-09,3.585540483576739e-09,3.2011459740850115e-09,2.9634412296135836e-09,2.9156952391272443e-09,3.0127036889221004e-09,3.2043812349189126e-09,3.16804010649965e-09,3.2585659331221383e-09,3.199691149920366e-09,2.7640276378705995e-09,2.307022261237936e-09,2.093765214128146e-09,2.367384989627383e-09,2.3387671138052384e-09,2.2017358684383607e-09,1.972244803554959e-09,1.9087953842198217e-09,1.9205671551824487e-09,2.1002282273654637e-09,2.1515676498834014e-09,2.0819504254651894e-09,2.0833353512440752e-09,1.892710317895708e-09,1.7395684327658273e-09,1.6671619462892134e-09,1.6184976438922324e-09,1.6562685806276117e-09,1.6039765635230762e-09,1.6410013050412597e-09,1.8294015445259067e-09,1.8360937519570762e-09,1.4663127352658715e-09,1.421062646317547e-09,1.3660739597690343e-09,1.1540838065072336e-09,1.2398061906420074e-09,1.1668927425573435e-09,1.1527622434538028e-09,1.1292058314157514e-09,9.946321532011128e-10,9.699434743444121e-10,9.47809326984744e-10,7.975727941925639e-10,7.900314896870621e-10,8.147330792539007e-10,8.524658227861393e-10,9.428103394384914e-10,1.038973793074337e-09,9.819667731033868e-10,9.504432379108059e-10,9.006019933611821e-10,9.003585983717551e-10,8.584042819458241e-10,8.890995565748093e-10,9.328887922163941e-10,9.050158011162113e-10,7.397116415890608e-10,7.019388541732608e-10,6.618288651525575e-10,7.03365861478309e-10,6.867319258048682e-10,6.491899137910011e-10,6.367227185382115e-10
MAE,4.1726910125807164e-05,3.867430731654414e-05,3.8100604389137944e-05,4.1201751640158847e-05,4.0709493900783335e-05,4.159487423717856e-05,4.2415644838507684e-05,4.4319106484439e-05,4.341227285709914e-05,4.434964392849671e-05,4.5460431848634694e-05,4.556174700762289e-05,4.561778947799953e-05,4.817382389873496e-05,5.0040142037939246e-05,5.012254525337922e-05,4.754447777477403e-05,4.601728784197283e-05,4.4737739959054285e-05,4.5891776261439526e-05,4.957879586813411e-05,5.120408132455075e-05,5.206124275825981e-05,5.112514299520625e-05,5.186186764070945e-05,5.3258591044710045e-05,5.1847694202923506e-05,5.0326574288751664e-05,5.064497686393739e-05,5.087581488169909e-05,5.0489573409258786e-05,5.1135715564388766e-05,5.198046900240071e-05,5.181243335813985e-05,4.952732695398393e-05,4.968864755202219e-05,4.948244242375979e-05,4.955630098960912e-05,4.914634421212553e-05,5.00560565299559e-05,4.853368089791542e-05,4.631599134735856e-05,4.6026595925471536e-05,4.683535792203995e-05,4.6401645860459933e-05,4.651125221237226e-05,4.3793168473161e-05,4.274049654831525e-05,4.345798561603755e-05,4.174955563523863e-05,4.255737299498888e-05,4.267490833342358e-05,4.3302422143466254e-05,4.559371596048112e-05,4.459502018936639e-05,4.504875963454008e-05,4.3274581641562414e-05,4.1961883079529715e-05,4.119924903180836e-05,4.147965834449357e-05,4.234783244062025e-05,4.34478150626588e-05,4.25639427857501e-05,4.095358084971066e-05,3.935114680207801e-05,3.914436498001021e-05,3.956306763188973e-05,4.0310506600102083e-05,4.073907224729215e-05,3.861281855389011e-05,3.9888052561343083e-05,3.910959342871581e-05,3.719685641445953e-05,3.4096179669083166e-05,3.258945602447015e-05,3.388345308094635e-05,3.391286610840124e-05,3.431841779266055e-05,3.2896522320789876e-05,3.164651012623013e-05,3.367642370793382e-05,3.453820857168269e-05,3.4726473644264745e-05,3.416141714141364e-05,3.4009848204909276e-05,3.1883432856490776e-05,3.231435161055808e-05,3.0860850009021895e-05,2.9928288629225835e-05,3.117092727416677e-05,2.9398253887166836e-05,2.8718537975172113e-05,3.1290398803478766e-05,3.128956911109125e-05,2.7908710576197777e-05,2.7413429118725285e-05,2.7131349211650934e-05,2.4544934148328224e-05,2.5407292682956287e-05,2.5397845729320913e-05,2.6270337444603697e-05,2.6749167356248906e-05,2.4223654183936502e-05,2.3817906286497037e-05,2.2994066689882814e-05,2.220371969296092e-05,2.2342905442987203e-05,2.2644171905198066e-05,2.273446887970415e-05,2.4035592978235067e-05,2.5106688265287475e-05,2.3654994405835413e-05,2.4472662088999286e-05,2.378439084299776e-05,2.3950134660548516e-05,2.2822429755364232e-05,2.2164271961998647e-05,2.1738670032669312e-05,2.134844899386962e-05,2.0299658341397863e-05,2.0173697353106065e-05,1.9498278296415306e-05,1.879659023832813e-05,1.9094023004408004e-05,1.9132110625705786e-05,1.8722281129625297e-05
RMSE,9.482852071356182e-05,9.344222375108955e-05,9.278847331678749e-05,9.422155104243413e-05,9.299544450234322e-05,9.173512921990434e-05,9.179899553632778e-05,9.506454965294146e-05,9.69627838477659e-05,9.790232442640501e-05,9.74976594318102e-05,9.660571270686525e-05,9.633253785373113e-05,9.718991530482196e-05,9.896838206328161e-05,9.77841999942501e-05,9.410856638888775e-05,9.163409525163568e-05,9.050590878275647e-05,9.04280012817622e-05,9.188306216300361e-05,9.341908020290726e-05,9.486404309105952e-05,9.562546939665717e-05,9.712311638732164e-05,9.888568296802497e-05,9.811864735309426e-05,9.876493680683926e-05,9.94587695860805e-05,9.91194495015616e-05,9.60121134830651e-05,9.583622512705892e-05,9.482156779528745e-05,9.376083256412764e-05,9.287700277652181e-05,9.471864175134745e-05,9.48049893316237e-05,9.419371521206814e-05,9.212063818576028e-05,9.089674305255021e-05,8.96679367961744e-05,8.66941926611388e-05,8.56258666203084e-05,8.623921115114283e-05,8.576984448369647e-05,8.346653828375035e-05,7.908965102044591e-05,7.518498931399584e-05,7.32930986308995e-05,7.278034177083875e-05,7.1034083594423e-05,7.06036088308677e-05,7.304371710472216e-05,7.470814495809748e-05,7.364696128638129e-05,7.498935781081706e-05,7.352462270423717e-05,7.12701345031895e-05,6.993191647887641e-05,6.973674772547291e-05,7.094527036936747e-05,6.880601383756586e-05,6.4239740759265e-05,5.987938279221604e-05,5.657867066382005e-05,5.443749837762187e-05,5.399717806633273e-05,5.488810152411996e-05,5.6607254260553145e-05,5.628534539735587e-05,5.7083850020142634e-05,5.6565812554230726e-05,5.2574020560259606e-05,4.803147157060604e-05,4.57576792913293e-05,4.865578063937915e-05,4.836080141814482e-05,4.6922658369260804e-05,4.440996288621461e-05,4.368976292244926e-05,4.3824275866036265e-05,4.582824704661377e-05,4.638499380061833e-05,4.5628394947282436e-05,4.5643568563863135e-05,4.350529068855543e-05,4.170813389215379e-05,4.0830894507581064e-05,4.023055609722829e-05,4.0697279769385224e-05,4.0049676197481e-05,4.050927430899324e-05,4.2771503884314225e-05,4.284966454894456e-05,3.8292463165300186e-05,3.7696984578577996e-05,3.696043776484573e-05,3.397180899668479e-05,3.5210881707818786e-05,3.415981180506332e-05,3.395235254667639e-05,3.360365800646934e-05,3.153778928842529e-05,3.1143915526863546e-05,3.078651209514881e-05,2.8241331310555524e-05,2.8107498815922097e-05,2.854352955143951e-05,2.9197017361130215e-05,3.070521681145553e-05,3.2233116403387635e-05,3.133634907106102e-05,3.082925944473538e-05,3.0010031545487955e-05,3.0005976044310826e-05,2.9298537198055197e-05,2.9817772495188323e-05,3.054322825466218e-05,3.0083480535274027e-05,2.7197640368036725e-05,2.6494128673599757e-05,2.5726034773212864e-05,2.6521045633200607e-05,2.6205570510959462e-05,2.547920551726449e-05,2.523336518457678e-05
MAPD,5.416461600058643,4.039182560366183,5.655450857966756,4.397042231048312,5.357487710172966,5.5523875752611245,5.689108000083971,5.968316306681626,5.707429184881888,4.920171305265669,5.4947936128446235,5.87037990880008,5.945317124823765,7.22542659003407,7.155577374501367,7.11536599400041,6.828950700531257,6.002090462779174,5.685446216052327,5.922055993096709,6.585524565630636,7.133000145766184,7.688780778820899,7.322278482815077,6.537914929888998,7.004384189077475,6.548926716471916,5.941169530274977,5.820447503997401,6.067597325640962,6.641827768771627,5.27700465078013,4.975097514831535,5.353965418590677,4.826373837741915,4.488474372917497,4.466008358065809,5.003066663845076,5.223416676972713,6.08605413275792,6.181618019527048,5.751917343192655,5.368008224739823,4.423580179379091,4.179387147124316,5.143842109768499,4.68441554312345,4.910436520791384,4.7057822869554,5.008906031925584,5.8300326774962175,5.255922928854924,5.346255883969504,5.465303217645015,4.850311640630403,4.467839536945323,4.68321147231424,4.377247081917657,4.595069106502626,5.159305480852016,5.555460722346284,6.217852913760812,6.5058748706331295,6.7395735662461655,6.410877847732477,6.384601532070247,6.121995164256853,5.9485939693676455,5.879366548459044,5.6713843109957685,5.338599083538824,6.176480036951794,6.215979077094946,5.665373011548446,5.366521610245132,5.240012046838525,5.071003889375085,5.9730244366907455,6.43129443767244,5.683754399374704,6.966319602841355,6.648658495412064,6.655468382158521,6.947506425520926,6.657802241394724,6.300881856039653,7.500146044304078,7.45634333401474,6.187030864800461,7.289849025682455,6.2779275027878185,5.366926621615677,7.067435806536156,7.176249054272235,6.560946367384091,6.311616840274138,6.644086586079929,4.688932505088139,7.043898870703311,6.988213083385962,7.2159285431759885,8.016476573405006,6.39975421250729,6.45252717243225,5.479839620024868,6.111926161550741,6.6022071839736824,6.724233665684909,6.160307502668213,7.1125607635912065,8.044022156603704,6.439360158160734,8.126472835114974,6.7214235853057716,6.597178227639319,6.4510738361556434,6.229931570043626,5.769676177886927,5.229521881177013,5.255821513557127,5.7798183710967725,5.233204608789004,4.621063978669236,5.365894551825163,6.075689050962486,5.6604863103012555
Bias,-1.0501823082083616e-05,-5.092960211839324e-06,-8.032737249869503e-06,-7.646468599542134e-06,-6.420677124947229e-06,-6.81969491637326e-06,-7.867805567197076e-06,-8.199145293634058e-06,-8.811211095010998e-06,-7.77738176611169e-06,-5.664950661807018e-06,-5.631058972904928e-06,-5.9747582545062304e-06,-7.1192475799808365e-06,-6.9578883535037e-06,-4.959906804613699e-06,-3.625818312234335e-06,-5.073235451923607e-06,-8.612547994233397e-06,-8.198435458627638e-06,-8.695985153709102e-06,-6.418345397535826e-06,-7.391387696403062e-06,-9.702286958559556e-06,-1.1153125942466876e-05,-1.109220761573085e-05,-1.0536342287094612e-05,-1.3273949737665196e-05,-1.62667331147401e-05,-1.5149716412490704e-05,-1.3629975218220043e-05,-1.3138771402054054e-05,-1.4170538785832564e-05,-1.5706441785893396e-05,-1.3196575603377025e-05,-1.3963026669262191e-05,-1.586585902485099e-05,-1.4741865668218725e-05,-1.5279326514650906e-05,-1.6937979673693376e-05,-1.4809427427005068e-05,-1.845962792373218e-05,-1.7508893546872645e-05,-1.7935670172636014e-05,-1.8792545894232296e-05,-1.754214003777451e-05,-1.4642487441287386e-05,-1.53448056130746e-05,-1.5956466258960665e-05,-1.652279778317232e-05,-1.7653765213370667e-05,-1.8457633251195025e-05,-1.780518798388883e-05,-1.752181026624246e-05,-1.7783441439030758e-05,-1.8126936180294652e-05,-1.5474441480281014e-05,-1.3686090270690648e-05,-1.3456311389117929e-05,-1.1396411435198767e-05,-1.0553207431704783e-05,-1.112467159415526e-05,-7.973979564247563e-06,-8.310485015729434e-06,-7.916640889626124e-06,-7.76104719440549e-06,-7.391336861550867e-06,-6.815938713731311e-06,-5.5767347347156585e-06,-6.495247423703198e-06,-5.544231616419579e-06,-5.660904212146141e-06,-4.596378445266413e-06,-4.06138760279985e-06,-9.435101948010109e-07,-1.830916099641993e-06,-1.3062310132186298e-06,-1.4341518763367232e-06,-1.056582762911575e-06,-1.2211350688175837e-06,-1.000911916679484e-07,-1.7127241609005304e-06,-4.200011203596319e-06,-5.501386488160066e-06,-3.6395858164208823e-06,-9.022503532506387e-07,-8.870884005825846e-07,-3.057399277910236e-06,-3.2585808048797554e-06,-4.937829851157214e-06,-5.059343838311922e-06,-5.0007437409668586e-06,-3.4220340501812588e-06,-3.937847435465392e-06,-4.041590217097725e-06,-3.127415125278208e-06,-2.5901275941312362e-06,-1.2378999253584613e-06,-6.246627730758548e-08,-2.3817448317685986e-06,-1.6815432224670599e-06,-1.6491167695540694e-06,-9.558200788609006e-07,-9.287322675442873e-07,-2.1498612753981324e-06,-2.1817460991436172e-06,7.457545384037967e-07,-3.16030568983958e-07,-1.392152667310865e-06,-6.814581160938324e-07,9.613467323313327e-07,1.6923171049313175e-06,2.4963395913877114e-06,1.62149365958109e-06,2.405056702768692e-06,3.822820899670276e-06,3.125067950626548e-06,7.106142178487712e-07,-1.9008280444628473e-06,-7.764316326878789e-07,-1.6688521666948234e-07,2.366718337201215e-06,-4.0515392676076566e-07,-2.4072965090342724e-06,-3.797083084653332e-06,-3.5014640025497624e-06
